Ticker: NVDA  Created on: 11/30/2016 8:26:04 PM,,,,,,,,,,,Ticker: AMD  Created on: 11/30/2016 8:26:02 PM,,,,,,,,,,
Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding,Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding
20160411,35.869999,36.470001,35.759998,35.880001,9688100,35.66784,0,1,35.7689195,-999,20160411,2.76,2.82,2.74,2.76,9045100,2.76,0,1,2.76,-999
20160408,35.720001,35.950001,35.310001,35.66,6398400,35.449139,0,1,35.58457,-999,20160408,2.7,2.76,2.68,2.74,8489000,2.74,0,1,2.72,-999
20160407,35.57,35.889999,35.279999,35.43,9452600,35.2205,0,1,35.39525,-999,20160407,2.76,2.83,2.61,2.64,13479200,2.64,0,1,2.7,-999
20160406,35.299999,35.82,34.630001,35.799999,11334400,35.588311,0,1,35.444155,-999,20160406,2.75,2.8,2.72,2.8,12534600,2.8,0,1,2.775,-999
20160405,35.48,36.080002,35.34,35.75,8489200,35.538607,0,1,35.5093035,-999,20160405,2.76,2.84,2.72,2.76,9640200,2.76,0,1,2.76,-999
20160404,36.450001,36.639999,35.66,35.799999,9848500,35.588311,0,1,36.019156,-999,20160404,2.83,2.87,2.8,2.83,5591100,2.83,0,1,2.83,-999
20160401,35.41,36.169998,35.139999,36.150002,8707300,35.936244,0,1,35.673122,-999,20160401,2.79,2.88,2.76,2.83,8257700,2.83,0,1,2.81,-999
20160331,35.919998,36,35.349998,35.630001,9497100,35.419318,0,1,35.669658,-999,20160331,2.84,2.88,2.8,2.85,9071500,2.85,0,1,2.845,-999
20160330,35.52,36.25,35.5,35.759998,9417500,35.548547,0,1,35.5342735,-999,20160330,2.88,2.98,2.85,2.86,14945900,2.86,0,1,2.87,-999
20160329,34.68,35.470001,34.599998,35.389999,6545300,35.180736,0,1,34.930368,-999,20160329,2.74,2.88,2.7,2.86,13616200,2.86,0,1,2.8,-999
20160328,34.419998,34.98,34.380001,34.830002,6634700,34.624049,0,1,34.5220235,-999,20160328,2.81,2.84,2.73,2.78,7683700,2.78,0,1,2.795,-999
20160324,34.119999,34.540001,34.009998,34.48,6123900,34.276117,0,1,34.198058,-999,20160324,2.69,2.81,2.62,2.79,10040200,2.79,0,1,2.74,-999
20160323,34,34.68,33.849998,34.43,10725200,34.226413,0,1,34.1132065,-999,20160323,2.8,2.83,2.68,2.68,10167100,2.68,0,1,2.74,-999
20160322,33.799999,34.09,33.43,33.849998,6050300,33.649841,0,1,33.72492,-999,20160322,2.73,2.85,2.71,2.79,10315800,2.79,0,1,2.76,-999
20160321,33.509998,33.919998,33.150002,33.91,8444500,33.709487,0,1,33.6097425,-999,20160321,2.9,2.9,2.75,2.8,13464900,2.8,0,1,2.85,-999
20160318,33.209999,34.25,33,33.810001,13637800,33.61008,0,1,33.4100395,-999,20160318,2.8,2.93,2.77,2.93,26330500,2.93,0,1,2.865,-999
20160317,32.98,33.139999,32.369999,32.82,8842000,32.625932,0,1,32.802966,-999,20160317,2.77,2.81,2.7,2.8,29000800,2.8,0,1,2.785,-999
20160316,31.9,33.209999,31.75,33.099998,9091100,32.904276,0,1,32.402138,-999,20160316,2.5,2.64,2.49,2.63,13015700,2.63,0,1,2.565,-999
20160315,32.130001,32.34,31.57,32.139999,5655400,31.949953,0,1,32.039977,-999,20160315,2.67,2.69,2.45,2.49,21573600,2.49,0,1,2.58,-999
20160314,32.07,32.43,31.92,32.299999,4757800,32.109007,0,1,32.0895035,-999,20160314,2.53,2.75,2.5,2.72,33848000,2.72,0,1,2.625,-999
20160311,32.150002,32.23,31.77,32.220001,6935000,32.029482,0,1,32.089742,-999,20160311,2.29,2.54,2.29,2.52,21382400,2.52,0,1,2.405,-999
20160310,31.92,32.099998,31.040001,31.68,7152100,31.492674,0,1,31.706337,-999,20160310,2.29,2.31,2.15,2.26,9603500,2.26,0,1,2.275,-999
20160309,32.029999,32.080002,31.32,31.73,5569700,31.542378,0,1,31.7861885,-999,20160309,2.32,2.35,2.2,2.26,13082400,2.26,0,1,2.29,-999
20160308,32.009998,32.200001,31.65,31.75,6873500,31.56226,0,1,31.786129,-999,20160308,2.44,2.46,2.3,2.3,10026900,2.3,0,1,2.37,-999
20160307,32.369999,32.59,31.92,32.34,5999200,32.148771,0,1,32.259385,-999,20160307,2.36,2.47,2.36,2.47,8754300,2.47,0,1,2.415,-999
20160304,32.900002,32.93,32.299999,32.549999,4382600,32.357529,0,1,32.6287655,-999,20160304,2.42,2.5,2.34,2.37,15449000,2.37,0,1,2.395,-999
20160303,32.900002,33.040001,32.209999,32.650002,7550100,32.456939,0,1,32.6784705,-999,20160303,2.32,2.55,2.3,2.46,22092400,2.46,0,1,2.39,-999
20160302,32.57,33.060001,32.509998,32.939999,5845300,32.745222,0,1,32.657611,-999,20160302,2.2,2.33,2.18,2.32,10845700,2.32,0,1,2.26,-999
20160301,31.440001,32.75,31.389999,32.75,8717500,32.556347,0,1,31.998174,-999,20160301,2.16,2.2,2.12,2.18,9011200,2.18,0,1,2.17,-999
20160229,31.610001,32.02,31.34,31.360001,8083600,31.174566,0,1,31.3922835,-999,20160229,2.06,2.15,2.05,2.14,11400300,2.14,0,1,2.1,-999
20160226,32.040001,32.119999,31.360001,31.68,9049100,31.378354,0,1,31.7091775,-999,20160226,2.04,2.1,2.03,2.07,7911500,2.07,0,1,2.055,-999
20160225,31.940001,32.049999,31.32,31.889999,8740400,31.586354,0,1,31.7631775,-999,20160225,2.02,2.04,1.98,2.03,5614400,2.03,0,1,2.025,-999
20160224,31.469999,31.870001,30.6,31.82,8421300,31.51702,0,1,31.4935095,-999,20160224,1.98,2.04,1.93,2.02,6906200,2.02,0,1,2,-999
20160223,31.27,31.9,31.120001,31.6,9234500,31.299116,0,1,31.284558,-999,20160223,2.04,2.06,1.97,1.97,6710600,1.97,0,1,2.005,-999
20160222,30.879999,31.870001,30.82,31.52,11241700,31.219878,0,1,31.0499385,-999,20160222,1.94,2.04,1.93,2.01,9895500,2.01,0,1,1.975,-999
20160219,29.879999,30.709999,29.65,30.440001,13140700,30.150161,0,1,30.01508,-999,20160219,1.93,1.93,1.83,1.91,7784100,1.91,0,1,1.92,-999
20160218,29.93,30.98,29.9,30.040001,26716500,29.75397,0,1,29.841985,-999,20160218,1.93,1.98,1.9,1.91,10823400,1.91,0,1,1.92,-999
20160217,27.33,27.92,27.219999,27.66,19286700,27.396631,0,1,27.3633155,-999,20160217,1.85,1.94,1.85,1.9,13770200,1.9,0,1,1.875,-999
20160216,26.1,27.030001,26.02,26.99,12133800,26.73301,0,1,26.416505,-999,20160216,1.86,1.9,1.82,1.83,11853400,1.83,0,1,1.845,-999
20160212,25.700001,25.780001,24.75,25.73,8520400,25.485007,0,1,25.592504,-999,20160212,1.89,1.91,1.82,1.83,9957300,1.83,0,1,1.86,-999
20160211,24.780001,25.559999,24.780001,25.299999,8503600,25.059101,0,1,24.919551,-999,20160211,1.82,1.94,1.81,1.86,7858300,1.86,0,1,1.84,-999
20160210,25.65,26.389999,25.290001,25.43,8395000,25.187864,0,1,25.418932,-999,20160210,1.92,1.98,1.83,1.84,9466100,1.84,0,1,1.88,-999
20160209,24.92,26.549999,24.799999,25.49,10634300,25.247293,0,1,25.0836465,-999,20160209,1.89,2,1.85,1.9,14991500,1.9,0,1,1.895,-999
20160208,26.030001,26.16,24.85,25.219999,15221300,24.979863,0,1,25.504932,-999,20160208,1.97,1.98,1.87,1.93,11589000,1.93,0,1,1.95,-999
20160205,28.02,28.33,26.35,26.43,15010700,26.178343,0,1,27.0991715,-999,20160205,2.06,2.08,1.98,1.98,7914400,1.98,0,1,2.02,-999
20160204,28.24,28.85,27.93,28.209999,8703500,27.941393,0,1,28.0906965,-999,20160204,2.06,2.17,2.03,2.09,8284800,2.09,0,1,2.075,-999
20160203,28.280001,28.450001,27.549999,28.200001,8169300,27.93149,0,1,28.1057455,-999,20160203,2.04,2.08,1.95,2.07,9978600,2.07,0,1,2.055,-999
20160202,29,29.15,27.860001,28.059999,8547700,27.792822,0,1,28.396411,-999,20160202,2.11,2.14,1.96,1.99,11224100,1.99,0,1,2.05,-999
20160201,29.26,29.450001,29.01,29.299999,7247100,29.021015,0,1,29.1405075,-999,20160201,2.17,2.19,2.11,2.14,8816100,2.14,0,1,2.155,-999
20160129,28.290001,29.35,28.18,29.290001,7762600,29.011111,0,1,28.650556,-999,20160129,2.09,2.2,2.07,2.2,11998100,2.2,0,1,2.145,-999
20160128,28.59,28.690001,27.5,28.049999,6919400,27.782917,0,1,28.1864585,-999,20160128,2.16,2.17,2.07,2.08,7118400,2.08,0,1,2.12,-999
20160127,28.66,28.75,27.82,28.360001,5792500,28.089966,0,1,28.374983,-999,20160127,2.08,2.18,2.07,2.13,10833200,2.13,0,1,2.105,-999
20160126,28.48,28.82,28.190001,28.700001,5698600,28.426729,0,1,28.4533645,-999,20160126,2.14,2.15,2.03,2.07,11097400,2.07,0,1,2.105,-999
20160125,28.440001,28.77,28.360001,28.42,6768200,28.149394,0,1,28.2946975,-999,20160125,2.01,2.15,2.01,2.12,13080900,2.12,0,1,2.065,-999
20160122,28.33,28.639999,28.27,28.450001,6449900,28.179109,0,1,28.2545545,-999,20160122,2.11,2.17,1.98,2.02,16245500,2.02,0,1,2.065,-999
20160121,27.780001,28.23,27.209999,27.799999,12036400,27.535297,0,1,27.657649,-999,20160121,1.82,2.18,1.81,2.09,26387900,2.09,0,1,1.955,-999
20160120,26.809999,27.83,26.450001,27.48,12029500,27.218344,0,1,27.0141715,-999,20160120,1.81,1.95,1.75,1.8,29243600,1.8,0,1,1.805,-999
20160119,27.67,28.450001,27.219999,27.33,11428500,27.069773,0,1,27.3698865,-999,20160119,2.08,2.11,1.9,1.95,18978900,1.95,0,1,2.015,-999
20160115,27.52,27.85,26.639999,27.110001,20981100,26.851868,0,1,27.185934,-999,20160115,2.1,2.13,1.99,2.03,21181600,2.03,0,1,2.065,-999
20160114,28.66,29,27.82,28.67,15005900,28.397014,0,1,28.528507,-999,20160114,2.29,2.35,2.21,2.21,15666600,2.21,0,1,2.25,-999
20160113,30.41,30.610001,29.23,29.26,12041800,28.981396,0,1,29.695698,-999,20160113,2.4,2.45,2.21,2.25,12749700,2.25,0,1,2.325,-999
20160112,30.209999,30.620001,29.969999,30.18,11733900,29.892637,0,1,30.051318,-999,20160112,2.4,2.46,2.28,2.39,17986100,2.39,0,1,2.395,-999
20160111,29.66,29.889999,29.15,29.68,10234300,29.397397,0,1,29.5286985,-999,20160111,2.16,2.36,2.12,2.34,19629300,2.34,0,1,2.25,-999
20160108,30.67,30.700001,29.57,29.629999,9961800,29.347872,0,1,30.008936,-999,20160108,2.36,2.42,2.1,2.14,31822400,2.14,0,1,2.25,-999
20160107,30.74,30.950001,29.879999,30.280001,16132600,29.991685,0,1,30.3658425,-999,20160107,2.43,2.48,2.26,2.28,22203500,2.28,0,1,2.355,-999
20160106,32.349998,32.5,31.16,31.530001,11233600,31.229783,0,1,31.7898905,-999,20160106,2.66,2.71,2.47,2.51,23759400,2.51,0,1,2.585,-999
20160105,32.98,33.439999,32.5,32.889999,12256800,32.576832,0,1,32.778416,-999,20160105,2.77,2.8,2.64,2.75,12972300,2.75,0,1,2.76,-999
20160104,32.290001,32.580002,32.040001,32.369999,8951900,32.061783,0,1,32.175892,-999,20160104,2.77,2.82,2.63,2.77,32516800,2.77,0,1,2.77,-999
20151231,33.34,33.490002,32.959999,32.959999,3700500,32.646165,0,1,32.9930825,-999,20151231,2.97,3.01,2.87,2.87,11066100,2.87,0,1,2.92,-999
20151230,33.650002,33.939999,33.380001,33.389999,4508600,33.072071,0,1,33.3610365,-999,20151230,2.99,3.04,2.93,2.98,10046600,2.98,0,1,2.985,-999
20151229,33.16,33.779999,33.07,33.68,5091500,33.359311,0,1,33.2596555,-999,20151229,3.04,3.06,2.97,3,15300900,3,0,1,3.02,-999
20151228,32.82,33.139999,32.360001,33.139999,3550600,32.824451,0,1,32.8222255,-999,20151228,2.91,3.02,2.86,3,16050500,3,0,1,2.955,-999
20151224,32.959999,33.25,32.91,33.169998,1311200,32.854165,0,1,32.907082,-999,20151224,2.88,3,2.86,2.92,11890900,2.92,0,1,2.9,-999
20151223,32.98,33.189999,32.919998,33.060001,3063100,32.745215,0,1,32.8626075,-999,20151223,2.76,2.94,2.75,2.83,30365300,2.83,0,1,2.795,-999
20151222,33,33.259998,32.73,32.93,3250300,32.616452,0,1,32.808226,-999,20151222,2.55,2.78,2.54,2.77,24893200,2.77,0,1,2.66,-999
20151221,32.490002,32.93,32.200001,32.900002,7105400,32.586739,0,1,32.5383705,-999,20151221,2.47,2.53,2.43,2.53,6876600,2.53,0,1,2.5,-999
20151218,32.439999,32.77,32.099998,32.139999,9897400,31.833973,0,1,32.136986,-999,20151218,2.51,2.55,2.42,2.45,17988100,2.45,0,1,2.48,-999
20151217,33.220001,33.560001,32.650002,32.669998,6354000,32.358925,0,1,32.789463,-999,20151217,2.52,2.6,2.52,2.56,11374100,2.56,0,1,2.54,-999
20151216,33.040001,33.279999,32.75,33.169998,5908900,32.854165,0,1,32.947083,-999,20151216,2.39,2.55,2.37,2.54,19543600,2.54,0,1,2.465,-999
20151215,32.939999,33.200001,32.759998,32.970001,7682400,32.656072,0,1,32.7980355,-999,20151215,2.35,2.43,2.32,2.36,7423900,2.36,0,1,2.355,-999
20151214,32.52,32.75,32.18,32.57,6897300,32.259879,0,1,32.3899395,-999,20151214,2.36,2.39,2.3,2.34,7625700,2.34,0,1,2.35,-999
20151211,32.650002,32.880001,32.419998,32.490002,5683000,32.180643,0,1,32.4153225,-999,20151211,2.41,2.47,2.36,2.36,11890000,2.36,0,1,2.385,-999
20151210,32.810001,33.16,32.700001,32.98,5902200,32.665975,0,1,32.737988,-999,20151210,2.36,2.5,2.33,2.45,13066300,2.45,0,1,2.405,-999
20151209,33.549999,33.75,32.369999,32.709999,9316900,32.398545,0,1,32.974272,-999,20151209,2.37,2.4,2.32,2.35,8710000,2.35,0,1,2.36,-999
20151208,32.700001,33.700001,32.490002,33.560001,7862200,33.240454,0,1,32.9702275,-999,20151208,2.34,2.4,2.25,2.39,9055500,2.39,0,1,2.365,-999
20151207,33.740002,33.740002,33.009998,33.110001,8339700,32.794738,0,1,33.26737,-999,20151207,2.26,2.36,2.21,2.36,8479600,2.36,0,1,2.31,-999
20151204,32.43,33.810001,32.43,33.75,11468900,33.428644,0,1,32.929322,-999,20151204,2.23,2.29,2.21,2.28,4572600,2.28,0,1,2.255,-999
20151203,32.759998,33.099998,32.27,32.43,6166400,32.121213,0,1,32.4406055,-999,20151203,2.25,2.31,2.2,2.23,7059900,2.23,0,1,2.24,-999
20151202,32.799999,33.139999,32.43,32.5,7356000,32.190546,0,1,32.4952725,-999,20151202,2.31,2.34,2.23,2.27,7501700,2.27,0,1,2.29,-999
20151201,32,32.779999,31.969999,32.75,10237400,32.438166,0,1,32.219083,-999,20151201,2.36,2.37,2.31,2.34,5646400,2.34,0,1,2.35,-999
20151130,31.42,31.860001,31.389999,31.719999,8181100,31.417972,0,1,31.418986,-999,20151130,2.34,2.37,2.25,2.36,9924400,2.36,0,1,2.35,-999
20151127,31.190001,31.49,31.030001,31.389999,2174900,31.091114,0,1,31.1405575,-999,20151127,2.37,2.38,2.32,2.33,2606600,2.33,0,1,2.35,-999
20151125,31.110001,31.48,31.02,31.129999,3457500,30.83359,0,1,30.9717955,-999,20151125,2.36,2.4,2.31,2.38,6914800,2.38,0,1,2.37,-999
20151124,30.92,31.440001,30.780001,31.17,4885700,30.87321,0,1,30.896605,-999,20151124,2.2,2.4,2.17,2.34,15859700,2.34,0,1,2.27,-999
20151123,31.65,31.65,30.809999,30.92,6063800,30.62559,0,1,31.137795,-999,20151123,2.22,2.24,2.18,2.22,4863200,2.22,0,1,2.22,-999
20151120,31.35,31.57,31.16,31.389999,5993600,31.091114,0,1,31.220557,-999,20151120,2.14,2.25,2.13,2.22,10727100,2.22,0,1,2.18,-999
20151119,31.139999,31.43,30.889999,31.120001,6351800,30.823687,0,1,30.981843,-999,20151119,2.1,2.16,2.09,2.14,4704300,2.14,0,1,2.12,-999
20151118,30.41,31.07,30.08,31.030001,8755400,30.734543,0,1,30.5722715,-999,20151118,1.99,2.15,1.98,2.12,9384700,2.12,0,1,2.055,-999
20151117,30.48,30.66,30.27,30.4,6426200,29.996636,0,1,30.238318,-999,20151117,2.01,2.04,1.97,1.98,5825100,1.98,0,1,1.995,-999
20151116,30.190001,30.42,29.950001,30.4,8607000,29.996636,0,1,30.0933185,-999,20151116,1.99,2.02,1.95,1.99,4149700,1.99,0,1,1.99,-999
20151113,30.43,30.559999,29.65,29.799999,7323500,29.404597,0,1,29.9172985,-999,20151113,1.99,2.04,1.94,1.99,5920200,1.99,0,1,1.99,-999
20151112,30.440001,30.719999,30.27,30.4,7277000,29.996636,0,1,30.2183185,-999,20151112,2.05,2.07,2,2,3576800,2,0,1,2.025,-999
20151111,30.83,31.049999,30.4,30.51,15497400,30.105177,0,1,30.4675885,-999,20151111,2.02,2.09,2.02,2.07,3532100,2.07,0,1,2.045,-999
20151110,31,31.17,30.15,30.809999,13806500,30.401196,0,1,30.700598,-999,20151110,2.09,2.1,2.02,2.02,6162200,2.02,0,1,2.055,-999
20151109,31.24,31.5,30.969999,31.41,12314200,30.993235,0,1,31.1166175,-999,20151109,2.15,2.18,2.1,2.11,6231200,2.11,0,1,2.13,-999
20151106,30.450001,31.940001,29.82,31.549999,29306800,31.131377,0,1,30.790689,-999,20151106,2.19,2.21,2.13,2.15,8997100,2.15,0,1,2.17,-999
20151105,28.17,28.25,27.629999,27.709999,11970000,27.342328,0,1,27.756164,-999,20151105,2.21,2.24,2.17,2.2,4302200,2.2,0,1,2.205,-999
20151104,28.42,28.629999,27.9,28.030001,11056600,27.658084,0,1,28.039042,-999,20151104,2.27,2.3,2.18,2.2,8205300,2.2,0,1,2.235,-999
20151103,28.530001,28.690001,28.18,28.5,9419200,28.121847,0,1,28.325924,-999,20151103,2.16,2.29,2.16,2.28,8705800,2.28,0,1,2.22,-999
20151102,28.459999,28.73,28.290001,28.700001,4752200,28.319194,0,1,28.3895965,-999,20151102,2.13,2.19,2.11,2.19,5858700,2.19,0,1,2.16,-999
20151030,27.98,28.57,27.77,28.370001,7529000,27.993573,0,1,27.9867865,-999,20151030,2.14,2.15,2.12,2.12,4897100,2.12,0,1,2.13,-999
20151029,28.209999,28.5,27.629999,27.68,8179200,27.312727,0,1,27.761363,-999,20151029,2.15,2.18,2.11,2.13,4500400,2.13,0,1,2.14,-999
20151028,28.620001,28.67,28.200001,28.67,5425900,28.289591,0,1,28.454796,-999,20151028,2.14,2.2,2.12,2.18,6950600,2.18,0,1,2.16,-999
20151027,28.32,28.620001,28.299999,28.440001,5206700,28.062644,0,1,28.191322,-999,20151027,2.12,2.16,2.1,2.15,5755600,2.15,0,1,2.135,-999
20151026,28.610001,28.68,28.200001,28.459999,6185900,28.082377,0,1,28.346189,-999,20151026,2.21,2.21,2.12,2.15,6313500,2.15,0,1,2.18,-999
20151023,28.65,28.780001,28.219999,28.59,9544400,28.210653,0,1,28.4303265,-999,20151023,2.1,2.21,2.1,2.21,9564200,2.21,0,1,2.155,-999
20151022,27.73,28.49,27.690001,28.4,7672100,28.023173,0,1,27.8765865,-999,20151022,2.1,2.16,2.09,2.14,8208400,2.14,0,1,2.12,-999
20151021,27.940001,28.110001,27.360001,27.41,9657000,27.046309,0,1,27.493155,-999,20151021,2.02,2.12,2.01,2.1,14944100,2.1,0,1,2.06,-999
20151020,27.690001,27.9,27.48,27.77,6610700,27.401533,0,1,27.545767,-999,20151020,2,2.03,1.97,2.02,5542900,2.02,0,1,2.01,-999
20151019,27.950001,28.08,27.49,27.809999,7367800,27.441002,0,1,27.6955015,-999,20151019,1.91,2.01,1.91,2.01,10670800,2.01,0,1,1.96,-999
20151016,27.52,28.120001,27.450001,27.860001,11209900,27.490339,0,1,27.5051695,-999,20151016,2,2,1.89,1.94,21544900,1.94,0,1,1.97,-999
20151015,27.41,27.99,27.129999,27.43,13151200,27.066045,0,1,27.2380225,-999,20151015,1.97,2.06,1.95,1.97,27327100,1.97,0,1,1.97,-999
20151014,26.43,27.790001,26.4,27.360001,15303700,26.996974,0,1,26.713487,-999,20151014,1.92,1.96,1.92,1.95,10184300,1.95,0,1,1.935,-999
20151013,26.139999,26.559999,26.049999,26.4,7461100,26.04971,0,1,26.0948545,-999,20151013,1.87,1.94,1.86,1.92,6698400,1.92,0,1,1.895,-999
20151012,26.1,26.5,25.91,26.35,5689700,26.000375,0,1,26.0501875,-999,20151012,1.96,1.96,1.85,1.87,7686600,1.87,0,1,1.915,-999
20151009,26.030001,26.280001,25.58,26.07,10581200,25.724089,0,1,25.877045,-999,20151009,1.92,1.96,1.89,1.96,8629100,1.96,0,1,1.94,-999
20151008,25.91,26.24,25.469999,26.17,11501700,25.822763,0,1,25.8663815,-999,20151008,1.87,1.95,1.85,1.93,9198700,1.93,0,1,1.9,-999
20151007,25.809999,26.280001,25.389999,26.02,7753800,25.674753,0,1,25.742376,-999,20151007,1.82,1.87,1.82,1.86,7859200,1.86,0,1,1.84,-999
20151006,25.15,25.860001,25.049999,25.75,11330400,25.408335,0,1,25.2791675,-999,20151006,1.8,1.86,1.8,1.83,8558400,1.83,0,1,1.815,-999
20151005,24.959999,25.73,24.83,25.42,12050600,25.082714,0,1,25.0213565,-999,20151005,1.82,1.87,1.77,1.8,7595600,1.8,0,1,1.81,-999
20151002,24.040001,24.799999,23.790001,24.799999,9653600,24.47094,0,1,24.2554705,-999,20151002,1.76,1.83,1.72,1.83,7146100,1.83,0,1,1.795,-999
20151001,24.65,24.719999,23.469999,24.17,12232400,23.8493,0,1,24.24965,-999,20151001,1.77,1.77,1.72,1.74,5531700,1.74,0,1,1.755,-999
20150930,23.93,24.68,23.790001,24.65,13909500,24.32293,0,1,24.126465,-999,20150930,1.7,1.72,1.68,1.72,5739500,1.72,0,1,1.71,-999
20150929,23.549999,23.75,23.219999,23.709999,9518400,23.395402,0,1,23.4727005,-999,20150929,1.67,1.69,1.65,1.67,7005300,1.67,0,1,1.67,-999
20150928,23.610001,23.76,23.15,23.299999,9889600,22.990842,0,1,23.3004215,-999,20150928,1.69,1.7,1.66,1.66,5693100,1.66,0,1,1.675,-999
20150925,23.73,24.07,23.379999,23.610001,9242300,23.296731,0,1,23.5133655,-999,20150925,1.75,1.75,1.68,1.71,5644600,1.71,0,1,1.73,-999
20150924,22.860001,23.68,22.5,23.440001,9561000,23.128986,0,1,22.9944935,-999,20150924,1.68,1.73,1.66,1.72,11247700,1.72,0,1,1.7,-999
20150923,22.91,23.139999,22.82,23,4040800,22.694824,0,1,22.802412,-999,20150923,1.76,1.78,1.69,1.7,9649200,1.7,0,1,1.73,-999
20150922,23.02,23.18,22.77,22.889999,5708900,22.586283,0,1,22.8031415,-999,20150922,1.8,1.84,1.72,1.73,9975200,1.73,0,1,1.765,-999
20150921,23.32,23.58,23.200001,23.530001,7046000,23.217792,0,1,23.268896,-999,20150921,1.87,1.9,1.81,1.81,5377800,1.81,0,1,1.84,-999
20150918,22.99,23.49,22.85,23.290001,8160300,22.980977,0,1,22.9854885,-999,20150918,1.87,1.92,1.85,1.87,11814000,1.87,0,1,1.87,-999
20150917,23.5,23.709999,23.26,23.309999,6717800,23.00071,0,1,23.250355,-999,20150917,1.9,1.94,1.87,1.89,5831600,1.89,0,1,1.895,-999
20150916,22.9,23.23,22.73,23.1,4337700,22.793497,0,1,22.8467485,-999,20150916,1.87,1.9,1.85,1.89,4928300,1.89,0,1,1.88,-999
20150915,22.700001,23.059999,22.629999,22.940001,8199400,22.63562,0,1,22.6678105,-999,20150915,1.84,1.87,1.81,1.86,6524400,1.86,0,1,1.85,-999
20150914,22.76,22.83,22.57,22.690001,4811500,22.388938,0,1,22.574469,-999,20150914,2,2,1.81,1.82,16458500,1.82,0,1,1.91,-999
20150911,22.33,22.799999,22.24,22.65,7539600,22.349467,0,1,22.3397335,-999,20150911,1.88,2.14,1.81,2.01,31010300,2.01,0,1,1.945,-999
20150910,22.1,22.860001,22,22.58,8926900,22.280397,0,1,22.1901985,-999,20150910,1.84,1.88,1.83,1.84,4290400,1.84,0,1,1.84,-999
20150909,22.75,22.940001,22.18,22.23,7234800,21.93504,0,1,22.34252,-999,20150909,1.9,1.97,1.83,1.85,12612300,1.85,0,1,1.875,-999
20150908,22.280001,22.77,22.190001,22.68,5961200,22.37907,0,1,22.3295355,-999,20150908,1.85,1.88,1.83,1.88,6009500,1.88,0,1,1.865,-999
20150904,21.889999,22.24,21.74,21.75,7199300,21.461409,0,1,21.675704,-999,20150904,1.76,1.84,1.76,1.82,6725300,1.82,0,1,1.79,-999
20150903,22.540001,22.65,22.23,22.27,6563900,21.97451,0,1,22.2572555,-999,20150903,1.76,1.85,1.76,1.79,7154200,1.79,0,1,1.775,-999
20150902,22.15,22.219999,21.780001,22.209999,8601100,21.915305,0,1,22.0326525,-999,20150902,1.75,1.77,1.72,1.77,6306100,1.77,0,1,1.76,-999
20150901,21.83,22.200001,21.4,21.559999,8835200,21.27393,0,1,21.551965,-999,20150901,1.77,1.82,1.71,1.71,8470700,1.71,0,1,1.74,-999
20150831,22.620001,22.780001,22.389999,22.48,5483800,22.181723,0,1,22.400862,-999,20150831,1.82,1.87,1.79,1.81,6516000,1.81,0,1,1.815,-999
20150828,22.629999,22.870001,22.469999,22.73,8023600,22.428406,0,1,22.5292025,-999,20150828,1.75,1.87,1.75,1.85,10924600,1.85,0,1,1.8,-999
20150827,22.040001,22.639999,21.91,22.629999,11594100,22.329732,0,1,22.1848665,-999,20150827,1.74,1.84,1.74,1.78,11839300,1.78,0,1,1.76,-999
20150826,20.940001,21.83,20.780001,21.809999,15374400,21.520613,0,1,21.230307,-999,20150826,1.69,1.73,1.66,1.72,10715300,1.72,0,1,1.705,-999
20150825,21.620001,21.700001,20.280001,20.280001,15567100,20.010915,0,1,20.815458,-999,20150825,1.82,1.82,1.66,1.66,12097700,1.66,0,1,1.74,-999
20150824,20.27,21.83,20,20.709999,17057100,20.435208,0,1,20.352604,-999,20150824,1.69,1.83,1.65,1.75,17217400,1.75,0,1,1.72,-999
20150821,22,22.370001,21.450001,21.469999,9566600,21.185124,0,1,21.592562,-999,20150821,1.68,1.8,1.68,1.78,12529500,1.78,0,1,1.73,-999
20150820,22.73,22.84,22.049999,22.16,10673300,21.865969,0,1,22.2979845,-999,20150820,1.79,1.8,1.7,1.7,13745700,1.7,0,1,1.745,-999
20150819,23.049999,23.309999,22.74,22.99,6231200,22.684956,0,1,22.8674775,-999,20150819,1.8,1.81,1.76,1.8,7419200,1.8,0,1,1.8,-999
20150818,23.219999,23.379999,22.9,23.08,7177100,22.773762,0,1,22.9968805,-999,20150818,1.79,1.82,1.75,1.8,9751900,1.8,0,1,1.795,-999
20150817,23.5,23.5,23.1,23.389999,6847000,22.982949,0,1,23.2414745,-999,20150817,1.82,1.88,1.8,1.8,9062400,1.8,0,1,1.81,-999
20150814,23.5,23.68,23.360001,23.540001,5366300,23.13034,0,1,23.31517,-999,20150814,1.8,1.85,1.79,1.84,6183400,1.84,0,1,1.82,-999
20150813,23.75,23.799999,23.459999,23.52,6922100,23.110687,0,1,23.4303435,-999,20150813,1.9,1.91,1.79,1.79,7839700,1.79,0,1,1.845,-999
